Product Name,Price,Rating,M.R.P,Expected Delivery
"Lenovo ThinkBook 15 Intel 12th Gen Core i5 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office H&S 2021/Backlit/Mineral Grey/1.7 Kg), 21DJA04LIH","64,990",3.6 out of 5 stars,"₹64,990","Tomorrow, 23 May"
"ASUS Vivobook 15 (2023), Intel Core i5-13500H 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (16GB/512GB SSD/Intel Iris Xᵉ/Win 11/Office 2021/Backlit KB/Silver/1.7 kg), X1502VA-NJ542WS","64,990",1.0 out of 5 stars,"₹64,990","Tomorrow, 23 May"
"Dell Windows Inspiron 3515 Laptop, AMD Ryzen 5-3450U, Win 11 + MSO'21, 8GB GDDR4, 512Gb SSD, Vega Graphics, 15.6"" (39.62Cms) FHD Anti-Glare, Carbon Black - D560790WIN9BE, 1.8Kgs","48,000",3.7 out of 5 stars,"₹48,000","Wednesday, 24 May"
"ASUS Vivobook 16X 2023, Intel Core i5-13500H 13th Gen, 16.0-inch FHD+ 120Hz, Thin & Light Laptop (16GB/512GB SSD/NVIDIA Geforce RTX 3050 4GB/Win11/FingerPrint/Black/1.80 kg),K3605VC-MB541WS","89,990",,"₹89,990","Tomorrow, 23 May"
"Lenovo V15 AMD Ryzen5 5500U 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.7 kg), 82KDA011IH","38,999",3.8 out of 5 stars,"₹38,999","Friday, 26 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Wednesday, 24 May"
Acer Aspire 3 Thin and Light Laptop Intel Core i5 12th Generation (8GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-59 with 15.6-inch (39.6 cms) Full HD Display,"48,990",4.7 out of 5 stars,"₹48,990","Friday, 26 May"
"Dell Inspiron 3525 Laptop, AMD Ryzen R3-5425U, 8GB, 512GB, 15.6"" (39.62Cms) FHD WVA AG 120Hz 250 nits, Windows 11 + MSO'21, Platinum Silver (1.68Kgs D560764WIN9S)","39,990",4.0 out of 5 stars,"₹39,990","Tomorrow, 23 May"
(Renewed) HP 840g3 Elitebook Ultralight 1.48 KG (6th Gen Intel Core i5 - 6300U /8 GB/512 GB SSD/Windows 10 Pro/Silver /14 Inch Screen),"20,213",3.2 out of 5 stars,"₹20,213","Saturday, 27 May"
"Lenovo ThinkPad E15 Intel Core i5 12th Gen 15.6"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/DOS/FPR/Black/1.7 kg), 21E6S05G00","65,599",,"₹65,599","Wednesday, 24 May"
"ASUS VivoBook K15 OLED 2021, 15.6-inches 39.62 cm FHD OLED, Intel Core i5-1135G7 11th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Office 2021/Windows 11/Black/1.8 Kg), K513EA-L512WS","59,990",4.1 out of 5 stars,"₹59,990","Tomorrow, 23 May"
"MSI Gaming Sword 15, Intel 12th Gen. i5-12500H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia RTX 3050 4GB GDDR6/ Black/2.6Kg), A12UC-467IN","83,990",4.4 out of 5 stars,"₹83,990","Thursday, 25 May"
"Dell 15 (2021) Ryzen 3-3250U, 8GB, 256GB SSD, Windows 11 + MS Office ' 21, AMD Vega Graphics, 15.6 Inches(39.6cm) FHD Display Notebook Computer - Carbon Black (Inspiron 3515, D560708WIN9BE)","36,790",3.8 out of 5 stars,"₹36,790","Saturday, 27 May"
Xiaomi Notebook Pro 120G 12th Gen Intel i5-12450H (16GB/512GB SSD/Nvidia MX550/2.5K + 120Hz Display/Win 11/Thunderbolt 4/MSO 21/FP Sensor/1.5Kg,"71,999",4.0 out of 5 stars,"₹71,999","Tomorrow, 23 May"
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 8 GB RAM, 512gb SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","20,399",4.0 out of 5 stars,"₹20,399","Thursday, 25 May"
"HP 14s, Intel Celeron N4500, 8GB RAM/256GB SSD 14-inches/35.6 cm HD, Micro-Edge Display/Alexa Built-in/Windows 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.46 Kg, 14s-dq3037tu","33,550",3.6 out of 5 stars,"₹33,550","Thursday, 25 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN","54,990",4.2 out of 5 stars,"₹54,990","Wednesday, 24 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Thursday, 25 May"
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800N2IN","38,990",4.1 out of 5 stars,"₹38,990","Thursday, 25 May"
"ASUS VivoBook 15, Intel Core i3-1115G4 11th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD/Windows 11/Office 2021/Silver/1.8 kg), X515EA-EJ322WS","37,990",3.9 out of 5 stars,"₹37,990","Wednesday, 24 May"
"Lenovo ThinkBook 15 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD 220 nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/MS Office/Mineral Grey/1.7 Kg), 21A4A09UIH","45,990",3.9 out of 5 stars,"₹45,990","Tomorrow, 23 May"
"Acer Swift 3 T&L Laptop Intel EVO Core i5 12th Gen Processor- (8GB/512GB/Win11/MS Office/1.2kg/Backlit Keyboard/FP Reader) SF314-512 with 35.6 cm (14"") FHD IPS Display","59,990",4.2 out of 5 stars,"₹59,990","Tomorrow, 23 May"
"MSI Modern 14, Intel 13th Gen. i3-1315U, 36CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Urban Silver/1.4Kg), C13M-438IN","49,990",,"₹49,990","Tomorrow, 23 May"
"Dell 15 (2021) AMD Ryzen 3-3250U 15.6 inches(39.6cm) FHD Display Laptop, 8GB, 256GB SSD, Windows 11 + MS Office'21, AMD Vega Graphics, Platinum Silver Color (Inspiron 3515, D560707WIN9S), 1.8Kg","35,790",4.0 out of 5 stars,"₹35,790","Saturday, 27 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0062IN","55,990",4.1 out of 5 stars,"₹55,990","Friday, 26 May"
"ASUS ROG Zephyrus G15(2022), 15.6"" (39.62 cms) 2K WQHD 240Hz/3ms, AMD Ryzen 9 6900HS, 8GB RTX 3070 Ti, Gaming Laptop (16GB/1TB SSD/90WHrs Battery/Windows 11/Office 2021/White/1.9 Kg), GA503RW-LN066WS","1,89,990",4.8 out of 5 stars,"₹1,89,990","Tomorrow, 23 May"
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 8 GB RAM, 512gb SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","20,399",4.0 out of 5 stars,"₹20,399","Thursday, 25 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Friday, 26 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Wednesday, 24 May"
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS","53,990",,"₹53,990","Wednesday, 24 May"
"HP 15s, Ryzen 3-3250U, 8GB RAM/256GB SSD 15.6-inch(39.6 cm) HD, Micro-Edge, Anti-Glare Display/Win 11/AMD Radeon Graphics/Dual Speakers/MS Office 2021/Alexa Built-in/1.69 Kg, 15s-eq1561AU","36,555",3.9 out of 5 stars,"₹36,555","Friday, 26 May"
"Dell Windows Inspiron 3515 Laptop, AMD Ryzen 5-3450U, Win 11 + MSO'21, 8GB GDDR4, 512Gb SSD, Vega Graphics, 15.6"" (39.62Cms) FHD Anti-Glare, Carbon Black - D560790WIN9BE, 1.8Kgs","48,000",3.7 out of 5 stars,"₹48,000","Wednesday, 24 May"
"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit Keyboard/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN","43,975",4.1 out of 5 stars,"₹43,975","Thursday, 25 May"
"Honor MagicBook X16 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.75Kg), Gray","50,990",4.0 out of 5 stars,"₹50,990","Tomorrow, 23 May"
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 8 GB Ram & 512 GB SSD, 14.1 inches Full HD Screen Notebook Computer Windows 10 Pro","20,873",4.0 out of 5 stars,"₹20,873","Saturday, 27 May"
"(Renewed) Lenovo IdeaPad 6th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM/500 GB HDD/14"" (35.6 cm)/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Integrated Graphics)","14,994",2.8 out of 5 stars,"₹14,994","Saturday, 27 May"
"ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Intel Iris Xᵉ/Win 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ524WS","59,990",,"₹59,990","Wednesday, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","43,980",4.0 out of 5 stars,"₹43,980","Saturday, 27 May"
"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home/MS Office Home and Student) Z2-493 with 35.56 cm (14.0"") HD Display","28,990",3.9 out of 5 stars,"₹28,990","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Thursday, 25 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Wednesday, 24 May"
"Lenovo ThinkPad E14 Intel Core i5 12th Gen 14"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Professional/Backlit Keyboard/FPR/Black/1.59 kg), 21E3S00L00","79,990",4.8 out of 5 stars,"₹79,990","Tomorrow, 23 May"
"ASUS ROG Flow Z13 (2022), 13.4"" (34.03 cms) FHD+ 16:10, 120Hz Touch, Intel Core i5 12th Gen, 2-in-1 Gaming Laptop (16GB/512GB SSD/Win 11/Integrated Graphics/Office 2021/Black/1.12 kg) GZ301ZA-LD049WS","95,990",2.4 out of 5 stars,"₹95,990","Wednesday, 24 May"
"(Renewed) Lenovo IdeaPad 6th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM/500 GB HDD/14"" (35.6 cm)/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Integrated Graphics)","14,994",2.8 out of 5 stars,"₹14,994","Saturday, 27 May"
"Dell Inspiron 5410 14 inches Full HD Display Intel Core i5 11th Gen Laptop (8GB RAM- 512GB SSD, Backlit Keyboard Windows 10+MS Office -Platinum Silver (C782502WIN8) 1.46 kg)","69,500",4.1 out of 5 stars,"₹69,500","Saturday, 27 May"
"(Renewed) Acer Aspire 3 AMD 3020e Dual core Processor 14 inches (35.5 cm) HD Display Laptop (4GB DDR4 RAM / 1TB HDD / Windows 11 Home/ Black /Narrow Bezel / 1.9 Kg, A314-22)","18,399",2.6 out of 5 stars,"₹18,399","Wednesday, 24 May"
"ASUS Vivobook M515DA-BQ522TS Laptop (AMD Quad Core Ryzen 5/4 GB/256 GB SSD/15.6""/AMD Radeon Vega 8 Graphics/Windows 10/Ms Office 2019","41,500",4.2 out of 5 stars,"₹41,500","Wednesday, 24 May"
Lenovo E41-55 AMD 14-inch (35.56cm) HD Thin and Light Laptop (AMD Athlon Pro 3045B / 8GB RAM/ 1TB HDD/Windows 11 /Integrated AMD Radeon Graphics/Iron Grey/ 1.59 kg),"21,999",3.4 out of 5 stars,"₹21,999","Wednesday, 24 May"
Asus 15-X515Ea-Bq562Ts Intel ® Core I5-1135G7 15.6 Inches Fhd Vivobook (8Gb Ram/512Gb Ssd + 32Gb ® Optane Memory/Windows 10+Mcafee/Ms Office H&S 2019/Fp Reader/1.75 Kg/Silver),"49,790",4.5 out of 5 stars,"₹49,790","Wednesday, 24 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Friday, 26 May"
Acer Aspire 3 Thin and Light Laptop Intel Core i5 12th Generation (8GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-59 with 15.6-inch (39.6 cms) Full HD Display,"48,990",4.7 out of 5 stars,"₹48,990","Friday, 26 May"
"ASUS TUF Gaming F15 (2023) 90WHr Battery, Intel Core i7-13700H 13th Gen, 15.6"" FHD 144Hz, 6GB RTX 4050, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/1-Zone RGB/Gray/2.20 Kg), FX507VU-LP091WS","1,33,980",,"₹1,33,980","Saturday, 27 May"
"Acer Aspire 5 Gaming Laptop Intel Core i5 13th Gen (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A514-56GM,14"" WUXGA Display, 1.56 KG","74,990",,"₹74,990","Tomorrow, 23 May"
"(Renewed) Fujitsu CH Intel Evo Core i5 11th Gen 13.3” FHD IGZO Panel 400Nits Thin & Light Laptop(16GB/512GB SSD/Windows 11/Office 2021/Iris Xe Graphics/Backlit/2Yr Warranty/Brown/988gm),4ZR1H03553","47,001",3.2 out of 5 stars,"₹47,001","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.65Kg), 82H802FJIN","38,999",4.1 out of 5 stars,"₹38,999","Tomorrow, 23 May"
Acer Nitro 5 Gaming Laptop Intel core i7 11th Gen (16 GB/ 512 GB SSD/NVIDIA® GeForce RTX 3050 Ti/Windows 11 Home/144hz) AN515-57 with 39.6 cm (15.6 inches) IPS Display / 2.2 Kgs,"89,990",4.0 out of 5 stars,"₹89,990","Thursday, 25 May"
"MSI Modern 15, Intel 12th Gen. i5-1235U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B12M-227IN","54,990",3.0 out of 5 stars,"₹54,990","Tomorrow, 23 May"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6""(39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg),82K10199IN","59,990",3.5 out of 5 stars,"₹59,990","Tomorrow, 23 May"
"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit Keyboard/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN","43,975",4.1 out of 5 stars,"₹43,975","Thursday, 25 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN","54,990",4.2 out of 5 stars,"₹54,990","Wednesday, 24 May"
"HP 14s, Intel Celeron N4500, 8GB RAM/256GB SSD 14-inches/35.6 cm HD, Micro-Edge Display/Alexa Built-in/Windows 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.46 Kg, 14s-dq3037tu","33,550",3.6 out of 5 stars,"₹33,550","Thursday, 25 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Thursday, 25 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Wednesday, 24 May"
"Lenovo ThinkBook 15 Intel 12th Gen Core i7 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office H&S 2021/Backlit/Mineral Grey/1.7 Kg), 21DJA04NIH","85,990",3.9 out of 5 stars,"₹85,990","Friday, 26 May"
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 8 GB Ram & 512 GB SSD, 14.1 inches Full HD Screen Notebook Computer Windows 10 Pro","20,873",4.0 out of 5 stars,"₹20,873","Saturday, 27 May"
HP 14s Laptop 12th Gen Intel Core i5-1240P 14 inch(35.6cm) FHD Laptop(8GB RAM/512 GB SSD/Intel Iris Xe Graphics/Backlit Keyboard/Fast Charge/Win 11/Dual Speakers/MSO/Alexa/1.46 kg) 14s-dq5007TU,"56,999",4.0 out of 5 stars,"₹56,999","Wednesday, 24 May"
"ASUS Zenbook Pro Duo 15 OLED (2022),15.6""(39.62 cms) 4K OLED Touch,Intel Core i7-12700H 12th Gen,Dual Screen Laptop(32GB/1TB SSD/6GB GeForce RTX 3060/Windows 11/Office 2021/Blue/2.3 kg),UX582ZM-H701WS","1,99,990",4.0 out of 5 stars,"₹1,99,990","Friday, 26 May"
"ASUS Vivobook 16X 2023, Intel Core i5-12450H 12th Gen, 16.0-inch FHD+ 120Hz, Thin & Light Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 2050/Win11/FingerPrint/Black/1.80 kg),K3605ZF-MB541WS","72,990",,"₹72,990","Tomorrow, 23 May"
"ASUS Vivobook S 14 Flip 2022, AMD Ryzen 5 5600H, 14.0-inch (35.56 cm) FHD+ 16:10, 2-in-1 Laptop (16GB/512GB SSD/Win11/Office 2021/Backlit/FingerPrint/50WHr/Cool Silver/1.50 kg), TN3402QA-LZ540WS","62,990",3.0 out of 5 stars,"₹62,990","Tomorrow, 23 May"
"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK322WS","38,350",3.3 out of 5 stars,"₹38,350","Saturday, 27 May"
"(Renewed) Lenovo IdeaPad 1 Intel Celeron N4020 11.6'' HD Laptop (4GB/256GB SSD/Windows 11/Office 2021/Platinum Grey/1.2Kg), 81VT009UIN","16,732",3.3 out of 5 stars,"₹16,732","Tomorrow, 23 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Friday, 26 May"
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800N2IN","38,990",4.1 out of 5 stars,"₹38,990","Thursday, 25 May"
"Dell Inspiron 3525 Laptop, R5-5625U, 8GB DDR4, 512GB SSD, Radeon Graphics, 15.6"" (39.62Cms) FHD WVA AG, 120Hz 250 nits, Win 11+ MSO'21, Carbon Black (D560863WIN9B, 1.68Kgs)","49,490",4.6 out of 5 stars,"₹49,490","Tomorrow, 23 May"
"(Renewed) Dell Latitude E7270 6th Gen Intel Core i7 Thin & Light FHD Laptop (16 GB DDR4 RAM/512 GB SSD/12.5"" (31.8 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Integrated Graphics)","28,402",3.3 out of 5 stars,"₹28,402","Saturday, 27 May"
"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK522WS","49,410",3.5 out of 5 stars,"₹49,410","Saturday, 27 May"
"Lenovo V15 AMD Ryzen5 5500U 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Iron Grey/1.7 kg), 82KDA012IH","37,799",3.8 out of 5 stars,"₹37,799","Tomorrow, 23 May"
"Acer Nitro 5 Gaming Laptop/ 12th Gen Intel Core i5-12500H Processor 12 core/ 15.6""(39.6cms) FHD 144Hz Display (8GB/512GB SSD/RTX 3050 Graphics/Windows 11 Home/RGB), AN515-58 + Xbox Game Pass Ultimate","72,060",4.4 out of 5 stars,"₹72,060","Tomorrow, 23 May"
"ASUS VivoBook 15, Intel Core i3-1115G4 11th Gen, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Black/1.8 kg), X1500EA-EJ322WS","35,780",3.9 out of 5 stars,"₹35,780","Friday, 26 May"
"LG Gram16 Intel EVO-[12th Gen Core i7/Win11/16GB/512GB SSD Intel Iris Xe Graphics] [Thunderbolt4/USB-C] [FHD Webcam+Built-in AI] 80WH Battery 3Yrs Warranty(Black,1.14 Kg)","99,990",3.9 out of 5 stars,"₹99,990","Tomorrow, 23 May"
"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Black/1.63 kg), E1504GA-NJ322WS","40,990",4.3 out of 5 stars,"₹40,990","Tomorrow, 23 May"
Acer Aspire 3 Thin and Light Laptop Intel Core i5 12th Generation (8GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-59 with 15.6-inch (39.6 cms) Full HD Display,"48,990",4.7 out of 5 stars,"₹48,990","Friday, 26 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN","54,990",4.2 out of 5 stars,"₹54,990","Wednesday, 24 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Wednesday, 24 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 23 May"
"ASUS TUF Gaming A16 Advantage Edition (2023) 90WHr Battery, AMD Ryzen 9 7940HS, 16"" FHD+ 165Hz, 8GB Radeon RX 7600S, Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/Sandstorm/2.20 Kg) FA617XS-N3026WS","1,39,990",,"₹1,39,990","Tomorrow, 23 May"
"Apple 2023 MacBook Pro Laptop M2 Max chip with 12‑core CPU and 30‑core GPU: 33.74 cm (14.2-inch), 32GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Grey","3,09,900",3.9 out of 5 stars,"₹3,09,900","Wednesday, 24 May"
"Lenovo ThinkPad E14 Intel Core i3 11th Gen 14"" FHD IPS Thin and Light Laptop (8GB RAM/256 SSD/DOS/Fingerprint Reader/Black/1.59 kg), 20TAS14A00","42,999",3.8 out of 5 stars,"₹42,999","Tomorrow, 23 May"
"Dell Inspiron 3511 Laptop, Intel Core i3-1115G4, 8GB, 256GB SSD, 15.6"" (39.62Cms) FHD WVA AG, Win 11 + MSO'21, Platinum Silver (D560908WIN9SE, 1.8KGs)","40,990",5.0 out of 5 stars,"₹40,990","Tomorrow, 23 May"
"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK322WS","38,350",3.3 out of 5 stars,"₹38,350","Saturday, 27 May"
"HP Pavilion Laptop 15, 12th Gen Intel Core i3-1215U, 15.6 inch(49.6cm) FHD Laptop(8GB RAM,512GB SSD, Intel UHD Graphics,Backlit Keyboard,B&O,Alexa,Win 11,MSO 2021,Natural Silver/1.75 Kgs) 15-eg2017TU","53,490",3.9 out of 5 stars,"₹53,490","Thursday, 25 May"
"Samsung Galaxy Book2 (NP750) Intel 12th Gen core i5 39.6cm (15.6"") FHD Thin & Light Laptop (8 GB/512 GB/Windows 11/MS Office/Backlit Keyboard/Finger Print Reader/Silver/1.55Kg), NP750XED-KC1IN","64,490",4.0 out of 5 stars,"₹64,490","Tomorrow, 23 May"
