Product Name,Price,Rating,M.R.P,Expected Delivery
"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, 4GB NVIDIA GeForce GTX 1650, Gaming Laptop (8GB/512GB SSD/Windows 11/Office H&S/Black/2.3 Kg), FX506LHB-HN355WS","56,990",4.3 out of 5 stars,"₹56,990","Tomorrow, 21 May"
"MSI Modern 14, Intel 11th Gen. i5-1155G7, 35CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/ Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C11M-030IN","44,990",,"₹44,990","Tomorrow, 21 May"
"ASUS Vivobook Pro 15 OLED, AMD Ryzen 5 5600H, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/4GB RTX 3050/Windows 11/Office 2021/Backlit KB/FP Sensor/Silver/1.65 kg), M3500QC-L1502WS","72,020",4.8 out of 5 stars,"₹72,020","Tomorrow, 21 May"
"Lenovo V15 Laptop AMD Ryzen 5 5500U,8 GB DDR4 RAM,512 GB SSD PCIe,AMD Radeon™ Graphics,15.6"" FHD Display,Windows 11 with Ms-Office Lifetime Validity,Silver Grey, 1 Year Warranty","39,999",4.5 out of 5 stars,"₹39,999","Monday, 22 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Wednesday, 24 May"
"LG Gram16 Intel EVO-[12th Gen Core i7/Win11/16GB/512GB SSD Intel Iris Xe Graphics] [Thunderbolt4/USB-C] [FHD Webcam+Built-in AI] 80WH Battery 3Yrs Warranty(Black,1.14 Kg)","99,990",3.9 out of 5 stars,"₹99,990","Tomorrow, 21 May"
"ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Intel Iris Xᵉ/Win 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ524WS","59,990",,"₹59,990","Tomorrow, 21 May"
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","51,990",4.2 out of 5 stars,"₹51,990","Tomorrow, 21 May"
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 5600H 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (8GB/512GB SSD/Win 11/NVIDIA GTX 1650 4GB/Alexa/3 Month Game Pass/Shadow Black/2.25Kg), 82K201YAIN","55,990",4.5 out of 5 stars,"₹55,990","Monday, 22 May"
"MSI Thin GF63, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4050, GDDR6 6GB/Black/1.86Kg), A12VE-070IN","97,990",,"₹97,990","Monday, 22 May"
Asus 15-X515Ea-Bq562Ts Intel ® Core I5-1135G7 15.6 Inches Fhd Vivobook (8Gb Ram/512Gb Ssd + 32Gb ® Optane Memory/Windows 10+Mcafee/Ms Office H&S 2019/Fp Reader/1.75 Kg/Silver),"49,790",4.5 out of 5 stars,"₹49,790","Tomorrow, 21 May"
"Acer Aspire 3 (Intel Core i3 1215U Processor/ 8GB/ 512 GB SSD/Windows 11 Home/MS Office) A315-59 with 39.6 cm (15.6"") Full HD Display /1.78kg","37,990",3.8 out of 5 stars,"₹37,990","Tomorrow, 21 May"
"HP Pavilion x360 11th Gen Intel Core i3 14 inch(35.6 cm)FHD,IPS,Multitouch 2in1 Laptop(8GB RAM/512GB SSD/Backlit KB/Intel UHD Graphics/Pen/Alexa Built-in/Win 11 Home/MSO/1.52Kg)14-dy0208TU,Spruce Blue","53,400",4.3 out of 5 stars,"₹53,400","Monday, 22 May"
"Lenovo IdeaPad Slim AMD 3 Ryzen 5 5500U 15.6"" (39.62cm) IPS FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82KU0238IN","50,990",3.6 out of 5 stars,"₹50,990","Monday, 22 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Monday, 29 May"
"HP 14s, Intel Celeron N4500, 8GB RAM/256GB SSD 14-inches/35.6 cm HD, Micro-Edge Display/Alexa Built-in/Windows 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.46 Kg, 14s-dq3037tu","33,550",3.6 out of 5 stars,"₹33,550","Wednesday, 24 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Tomorrow, 21 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 21 May"
"MSI Prestige 14 A10RB-038IN Intel Core i7-10510U 10th Gen 14 inches Gaming Laptop (16GB/512GB NVMe SSD/Windows 10 Home/MX250, NVIDIA 2GB Graphics/1.29Kg) 9S7-14C212-038 - Grey","82,990",2.7 out of 5 stars,"₹82,990","Tomorrow, 21 May"
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS","53,990",,"₹53,990","Tomorrow, 21 May"
"RedmiBook Pro Intel Core i5 11th Gen H Series 15.6-inch(39.62 cm) Thin and Light Laptop (8GB/512 GB SSD/Windows 11) (Charcoal Gray, 1.8 kg, with MS Office'21)",,3.9 out of 5 stars,,
"ASUS VivoBook K15 OLED, Intel Core i5-1135G7 11th Gen, 15.6-inch (39.62 cm) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Office 2019/Windows 10/Iris Xe Graphics/Black/1.8 Kg), K513EA-L512TS","58,990",4.1 out of 5 stars,"₹58,990","Tomorrow, 21 May"
"Dell New 15 Intel i3-1115G4 15.6 inches (39 cm) FHD Display Laptop, 8GB, 256GB SSD, Windows 10 + MS Office, Integrated Graphics, Carbon Color (Inspiron 3511, D560581WIN9BE), 1.8kg","39,490",3.3 out of 5 stars,"₹39,490","Thursday, 25 May"
"Dell Vostro 3420 Laptop,12th Gen Intel Core i3-1215U, 8GB & 512GB SSD, 14.0"" (35.56Cms) FHD WVA AG 250 nits, Win 11 + MSO'21, 15 Month McAfee, Carbon Black, 1.48 KGs","44,990",,"₹44,990","Tomorrow, 21 May"
HP Victus Gaming Laptop 11th Gen Intel Core i5-11400H 16.1 inch(40.9 cm)FHD IPS Gaming Laptop(8GBRAM/512GB SSD/NVIDIA GeForce GTX 1650 graphics/7ms response time/144Hz/Backlit KB/Win 11/B&O)16-d0310TX,"58,490",3.1 out of 5 stars,"₹58,490","Monday, 22 May"
"Lenovo ThinkBook 15 Intel 12th Gen Core i7 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/1TB SSD/Windows 11 Home/MS Office H&S 2021/Backlit/Mineral Grey/1.7 Kg), 21DJA0D8IH","91,990",4.0 out of 5 stars,"₹91,990","Tomorrow, 21 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Wednesday, 24 May"
"LG Gram16 Intel EVO-[12th Gen Core i7/Win11/16GB/512GB SSD Intel Iris Xe Graphics] [Thunderbolt4/USB-C] [FHD Webcam+Built-in AI] 80WH Battery 3Yrs Warranty(Black,1.14 Kg)","99,990",3.9 out of 5 stars,"₹99,990","Tomorrow, 21 May"
"Dell Vostro 5625 Laptop, AMD Ryzen 5-5625U, 16GB DDR4, 512GB SSD, 16"" (40.64Cms) FHD+ WVA AG 60 Hz 250 nits, Win 11+ MSO'21, Titan Grey (D552266WIN9S, 1.91Kgs)","66,901",4.0 out of 5 stars,"₹66,901","Tomorrow, 21 May"
"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3045B Pro/4GB RAM/1TB HDD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ009JIH","18,199",3.1 out of 5 stars,"₹18,199","Monday, 22 May"
"Samsung Galaxy Book2 Pro Intel 12th Gen i7 EvoTM 33.78cm (13.3"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Silver/0.87Kg), NP930XED-KB2IN","1,05,990",3.9 out of 5 stars,"₹1,05,990","Tomorrow, 21 May"
"HONOR MagicBook 15, AMD Ryzen 5 5500U 15.6-inch (39.62 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Metal Body/Fingerprint Login/1.54Kg) Mystic Silver","43,490",4.7 out of 5 stars,"₹43,490","Tomorrow, 21 May"
"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Translucent Black/1.98Kg), A12VE-071IN","1,09,380",2.9 out of 5 stars,"₹1,09,380","Tomorrow, 21 May"
"Samsung Galaxy Book2 (NP750) Intel 12th Gen core i5 39.6cm (15.6"") FHD Thin & Light Laptop (8 GB/512 GB/Windows 11/MS Office/Backlit Keyboard/Finger Print Reader/Silver/1.55Kg), NP750XED-KC1IN","64,490",4.0 out of 5 stars,"₹64,490","Tomorrow, 21 May"
"(Renewed) Lenovo IdeaPad 6th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM/500 GB HDD/14"" (35.6 cm)/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Integrated Graphics)","14,995",2.8 out of 5 stars,"₹14,995","Thursday, 25 May"
"Dell 15 (2021) AMD Ryzen 3-3250U 15.6 inches(39.6cm) FHD Display Laptop, 8GB, 256GB SSD, Windows 11 + MS Office'21, AMD Vega Graphics, Platinum Silver Color (Inspiron 3515, D560707WIN9S), 1.8Kg","35,790",4.0 out of 5 stars,"₹35,790","Wednesday, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Monday, 29 May"
"HP 14s, Intel Celeron N4500, 8GB RAM/256GB SSD 14-inches/35.6 cm HD, Micro-Edge Display/Alexa Built-in/Windows 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.46 Kg, 14s-dq3037tu","33,550",3.6 out of 5 stars,"₹33,550","Wednesday, 24 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Monday, 22 May"
"LG Gram16 Intel EVO-[12th Gen Core i7/Win11/16GB/512GB SSD Intel Iris Xe Graphics] [Thunderbolt4/USB-C] [FHD Webcam+Built-in AI] 80WH Battery 3Yrs Warranty(Black,1.14 Kg)","99,990",3.9 out of 5 stars,"₹99,990","Tomorrow, 21 May"
"Dell 15 (2021) AMD Ryzen 3-3250U 15.6 inches(39.6cm) FHD Display Laptop, 8GB, 256GB SSD, Windows 11 + MS Office'21, AMD Vega Graphics, Platinum Silver Color (Inspiron 3515, D560707WIN9S), 1.8Kg","35,790",4.0 out of 5 stars,"₹35,790","Wednesday, 24 May"
"HP 240 G8 Notebook PC,11th Gen Intel Core i3-1115G4,14 inch(35.6cm) Anti-Glare HD Laptop/8GB RAM/512GB SSD/Spill & Pick Resistant Keyboard/Intel UHD Graphics/Win 11/1.47 Kgs 4K5D5PA","38,610",2.9 out of 5 stars,"₹38,610","Tomorrow, 21 May"
"Dell Inspiron 3525 Laptop, R5-5625U, 8GB DDR4, 512GB SSD, Radeon Graphics, 15.6"" (39.62Cms) FHD WVA AG, 120Hz 250 nits, Win 11+ MSO'21, Carbon Black (D560863WIN9B, 1.68Kgs)","49,490",4.6 out of 5 stars,"₹49,490","Tomorrow, 21 May"
"MSI Sword 15 A12VF, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/White/2.25Kg), A12VE-402IN","1,02,990",3.0 out of 5 stars,"₹1,02,990","Tomorrow, 21 May"
HP 247 G8 Notebook PC/14 inch(35.6 cm) HD Display/Micro-Edge/Anti-Glare/AMD Ryzen 5 /8GB RAM/512GB SSD/AMD Radeon Vega 8 Graphics/Windows 11,"35,999",,"₹35,999","Monday, 22 May"
"Acer Aspire 3 Thin and Light Laptop AMD Ryzen 5 7520U Quad-Core Processor (8 GB/ 512 GB SSD/Windows 11 Home/MS Office) Pure Silver, A315-24, 39.6 cm (15.6 inches) FHD Display / 1.78 Kg","44,990",3.0 out of 5 stars,"₹44,990","Monday, 22 May"
"HP 15s, AMD Ryzen 5 5500U, 15.6 inch(39.6cm) FHD Micro-Edge Anti-Glare Laptop (8GB RAM/512 GB SSD/AMD Radeon Graphics/Win 11/MSO 21/Alexa/Dual Speakers/1.69 Kgs/Natural Silver) 15s-eq2223AU","44,490",4.2 out of 5 stars,"₹44,490","Tomorrow, 21 May"
"MSI Titan GT77 HX, Intel 13th Gen. i9-13980HX, 44CM FHD 144Hz Mini LED, HDR 1000 Gaming Laptop (64GB/4TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4090, 16GB GDDR6/Core Black/3.3Kg), 13VI-092IN","5,99,990",2.1 out of 5 stars,"₹5,99,990","Monday, 22 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 21 May"
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 21 May"
"ASUS ROG Flow X16 (2022), 16""(40.64 cm) QHD+ 16:10 165Hz/3ms Touch, AMD Ryzen 7 6800HS, 6GB RTX 3060, 2-in-1 Gaming Laptop (16GB/1TB SSD/90WHrs Battery/Win 11/with Office/Gray/2 Kg), GV601RM-M6054WS","1,71,990",4.0 out of 5 stars,"₹1,71,990","Tomorrow, 21 May"
"HP Victus AMD Ryzen 7-5800H 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050 4GB Graphics/144Hz/9ms Response Time/Win 11/MSO/Backlit KB/B&O Audio/Xbox Pass(30 Day)),15-fb0052AX","77,441",,"₹77,441","Tomorrow, 21 May"
"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN","23,490",,"₹23,490","Thursday, 25 May"
"Lenovo Ideapad 3 10Th Gen Intel Core I5 15.6 Inches Fhd Thin and Light Laptop(8Gb/512Gb Ssd/2Gb Mx330 Gfx/2Yr Warranty/Windows 11 Home/Office 2021/250Nits/Platinum Grey/1.7Kg), 81WB01G0IN","45,990",,"₹45,990","Monday, 22 May"
ASUS S433FL-EB197TS Intel Core i7-10510U 14 inches Laptop (8 GB/512 GB SSD/NVIDIA UHD Graphics/Windows 10 Home/Full HD),"68,990",4.0 out of 5 stars,"₹68,990","Tomorrow, 21 May"
"Infinix X1 Slim Series Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop 14 inch (35 cm) (Cosmic Blue, 1.24 kg)","30,990",3.4 out of 5 stars,"₹30,990","Tomorrow, 21 May"
"Lenovo ThinkPad E15 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/Black/1.7 kg), 21E6S05A00","45,990",4.2 out of 5 stars,"₹45,990","Tomorrow, 21 May"
Lenovo V14-IGL Laptop Intel Celeron N4020/4GB DDR4 RAM/256GB SSD/DOS/14.0 HD/Intel UHD Graphics 600/1 Year Warranty,"20,999",3.5 out of 5 stars,"₹20,999","Monday, 22 May"
Acer Aspire 3 Thin and Light Laptop Intel Core i5 12th Generation (8GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-59 with 15.6-inch (39.6 cms) Full HD Display,"48,990",4.7 out of 5 stars,"₹48,990","Tuesday, 23 May"
"ASUS Zenbook Pro 14 Duo OLED (2022) Dual Screen Laptop, 14.5"" (36.83 cms) 2.8K OLED 120Hz Touch, Intel EVO Core i5 12th Gen, (16GB/512GB SSD/Windows 11/Office 2021/Black/1.7 Kg), UX8402ZA-M501WS","94,990",3.7 out of 5 stars,"₹94,990",
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Tomorrow, 21 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Monday, 29 May"
Lenovo V14-IGL Laptop Intel Celeron N4020/4GB DDR4 RAM/256GB SSD/DOS/14.0 HD/Intel UHD Graphics 600/1 Year Warranty,"20,999",3.5 out of 5 stars,"₹20,999","Monday, 22 May"
"ASUS Vivobook S 15 OLED (2023), Intel Core i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/75W Battery/Silver/1.7 kg) S5504VA-MA543WS","86,670",5.0 out of 5 stars,"₹86,670","Thursday, 25 May"
"Acer Swift 5 Intel Evo Premium 14 Inches Full Hd Ips Touch Display 11Th Gen Intel Core I7-1165G7 Processor Thin And Light Laptop 16Gb Lpddr4X 1Tb Ssd Backlit Keyboard Windows 11 Mso 2021, Green, Large","99,990",3.3 out of 5 stars,"₹99,990","Tomorrow, 21 May"
"ASUS VivoBook Flip 14 (2021), 14-inch (35.56 cm) FHD Touch, Intel Core i5-1135G7 11th Gen, 2-in-1 Laptop (8GB/512GB SSD/Office 2021/Windows 11/Iris Xe Graphics/Black/1.5 kg), TP470EA-EC512WS","63,990",4.2 out of 5 stars,"₹63,990","Tomorrow, 21 May"
"Lenovo IdeaPad Gaming 3 Intel Core i7-12700H 16""(40.64cm) WUXGA IPS 165Hz Gaming Laptop (16GB/512GB SSD/Win 11/Office 2021/NVIDIA RTX 3060 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.6Kg),82SA00B2IN","1,18,045",4.2 out of 5 stars,"₹1,18,045","Monday, 22 May"
"(Renewed) Fujitsu CH Intel Evo Core i5 11th Gen 13.3” FHD IGZO Panel 400Nits Thin & Light Laptop(16GB/512GB SSD/Windows 11/Office 2021/Iris Xe Graphics/Backlit/2Yr Warranty/Brown/988gm),4ZR1H03553","47,002",3.2 out of 5 stars,"₹47,002","Tomorrow, 21 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","39,990",4.0 out of 5 stars,"₹39,990","Wednesday, 24 May"
"Dell Inspiron 5410 14 inches Full HD Display Intel Core i5 11th Gen Laptop (8GB RAM- 512GB SSD, Backlit Keyboard Windows 10+MS Office -Platinum Silver (C782502WIN8) 1.46 kg)","69,500",4.1 out of 5 stars,"₹69,500","Wednesday, 24 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 21 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Wednesday, 24 May"
"Acer Extensa Pentium Silver N5030 - (Intel, 8 GB/256 GB SSD/Windows 11 Home/MS Office /180° Degree Lay-Flat/Blue-Light Shield/Black/1.9 KG) EX215-31 with 15.6 Inch (39.6 cm) Full HD Laptop","28,990",3.8 out of 5 stars,"₹28,990","Wednesday, 24 May"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6""(39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg),82K10199IN","64,990",3.5 out of 5 stars,"₹64,990","Tomorrow, 21 May"
"HP Pavilion 15-eg2002TU Laptop (Intel Core i5-1240P/16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11 Home/FHD/MS), 39.6 cm (15.6 inch)","67,990",3.6 out of 5 stars,"₹67,990","Wednesday, 24 May"
"(Renewed) Acer Aspire 3 AMD 3020e Dual core Processor 14 inches (35.5 cm) HD Display Laptop (4GB DDR4 RAM / 1TB HDD / Windows 11 Home/ Black /Narrow Bezel / 1.9 Kg, A314-22)","18,398",2.9 out of 5 stars,"₹18,398","Tomorrow, 21 May"
"Dell 15 (2021) Intel I5-1135G7, 8Gb, 512Gb Ssd, Windows 11 + Ms Office'21, Nvidia Mx350 2Gb Graphics, 15.6 Inches Fhd Display, Platinum Silver Color, Backlit Kb (Inspiron 3511, D560718Win9S)","55,562",3.5 out of 5 stars,"₹55,562","Tomorrow, 21 May"
"Samsung Galaxy Book2 Pro Intel 12th Gen i5 EvoTM 33.78cm (13.3"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Silver/0.87Kg), NP930XED-KB3IN","96,500",3.9 out of 5 stars,"₹96,500","Tomorrow, 21 May"
"ASUS ROG Zephyrus G14 (2022), 14"" (35.56 cm) FHD+ 16:10 144Hz/3ms, AMD Ryzen 7 6800HS, 8GB Radeon RX 6700S, Gaming Laptop (16GB/1TB SSD/Windows 11/with Office/Eclipse Gray/1.65 Kg), GA402RJZ-L4134WS","1,36,990",3.7 out of 5 stars,"₹1,36,990","Tomorrow, 21 May"
"Lenovo V15 Intel i3 11th Gen 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (8GB/256GB SSD/Windows 11 Home/Office H&S 2021/Iron Grey/1.7 Kg), 82KBA02UIH","36,990",3.8 out of 5 stars,"₹36,990","Tomorrow, 21 May"
Acer Aspire 3 Thin and Light Laptop Intel Core i5 12th Generation (8GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-59 with 15.6-inch (39.6 cms) Full HD Display,"48,990",4.7 out of 5 stars,"₹48,990","Tuesday, 23 May"
"LG Gram16 Intel EVO-[12th Gen Core i7/Win11/16GB/512GB SSD Intel Iris Xe Graphics] [Thunderbolt4/USB-C] [FHD Webcam+Built-in AI] 80WH Battery 3Yrs Warranty(Black,1.14 Kg)","99,990",3.9 out of 5 stars,"₹99,990","Tomorrow, 21 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Tomorrow, 21 May"
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800N2IN","38,990",4.1 out of 5 stars,"₹38,990","Monday, 22 May"
"Lenovo ThinkBook 15 Intel 12th Gen Core i7 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office H&S 2021/Backlit/Mineral Grey/1.7 Kg), 21DJA04NIH","85,990",3.9 out of 5 stars,"₹85,990","Wednesday, 24 May"
"HP 15s, AMD Ryzen 3 5300U, 15.6 inch(39.6cm) FHD Anti-Glare Laptop(8GB SDRAM/512GB SSD/AMD Radeon Graphics/Win 11/MSO/Dual Speakers) 15s- eq2212AU","39,490",3.9 out of 5 stars,"₹39,490","Tomorrow, 21 May"
"HP 15 AMD Ryzen 3 5300U 15.6 inches FHD Thin & Light Laptop (8GB RAM/512GB SSD/Windows 10 Home/MS Office/Natural Silver/1.69 Kg), 15s-eq2042AU","37,990",4.3 out of 5 stars,"₹37,990","Tomorrow, 21 May"
"HP 15s-11th Gen Intel Core i3 15.6 Laptop (8GB RAM/512GB SSD, FHD, Micro-Edge, Anti-Glare Display UHD Graphics/Alexa/Windows 11/ Dual Speakers/Fast Charge/Win 11/Backlit/MS Office) 15s- fr2512TU","40,490",3.8 out of 5 stars,"₹40,490","Tomorrow, 21 May"
"ASUS Vivobook 15 OLED (2023), Intel Core i5-13500H 13th Gen, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Intel Iris Xᵉ/Win 11/Office 2021/Backlit KB/Black/1.7 kg), X1505VA-LK541WS","74,990",4.0 out of 5 stars,"₹74,990","Tomorrow, 21 May"
"MSI Raider GE78HX, Intel 13th Gen. i7-13700HX, 43CM QHD+ 240Hz Gaming Laptop (32GB/2TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4080, 12GB GDDR6/Black/3.1Kg), 13VH-089IN","3,29,990",,"₹3,29,990","Wednesday, 24 May"
Lenovo E41-55 Laptop Ryzen 3-3250U / 8GB RAM/ 1TB 7200RPM HDD/DOS / 2Cell 30WH/WiFi BT/Cam/No FPR// 14” HD Inches/ 1 Year Onsite Warranty/Iron Grey/ 82FJ00A0IH,"29,990",,"₹29,990","Tomorrow, 21 May"
